member_id,first_name,last_name,date_of_birth,gender,email,phone_number,address,city,state,zip_code,policy_start_date,deductible_amount,primary_care_physician,emergency_contact_name,emergency_contact_phone
bfa5ee36-b572-4646-8b6c-f7005656d652,Noellyn,Oscroft,1994-03-18,Female,noscroft1b@blogspot.com,763-606-3237,63 Esch Park,Saint Paul,MN,55115,2018-07-25,1118.14,Noellyn Oscroft,Noellyn Oscroft,413-270-6616
c7cfae6b-56ad-4246-82b5-0f1fc25ef5f0,Konstantine,Splain,1985-08-05,Male,ksplain1c@symantec.com,610-789-7403,9 Evergreen Street,Philadelphia,PA,19151,2018-01-14,3116.24,Konstantine Splain,Konstantine Splain,515-260-0289
cb9903bf-5f4f-45af-8b77-b66564b95692,Reta,Kilalea,1994-09-03,Female,rkilalea1d@shop-pro.jp,973-723-9738,0298 Alpine Pass,Newark,NJ,07104,2002-10-08,2131.71,Reta Kilalea,Reta Kilalea,212-245-1201
502b1c01-3181-43aa-9a4f-a6668f55d42a,Dniren,Balstone,2010-03-02,Female,dbalstone1e@hibu.com,901-681-6544,1 Moland Parkway,Memphis,TN,38114,2006-10-25,3074.56,Dniren Balstone,Dniren Balstone,757-667-9463
2b0b9547-4cf2-4c45-a24d-6c483d1ca4d8,Janek,Guyonneau,2017-03-08,Male,jguyonneau1f@myspace.com,813-298-5699,1907 Oak Valley Hill,Tampa,FL,33647,2022-06-12,3420.13,Janek Guyonneau,Janek Guyonneau,850-515-0112
a5931a18-00ab-46fb-9a33-a20cb3a9f300,Helenelizabeth,Pighills,1980-05-05,Female,hpighills1g@oaic.gov.au,740-619-9136,02 Cottonwood Park,Columbus,OH,43240,1999-01-23,2699.78,Helenelizabeth Pighills,Helenelizabeth Pighills,215-689-8358
6facd954-54c3-40ff-b48e-ce86ec163592,Faina,Skillen,2020-03-09,Female,fskillen1h@columbia.edu,303-120-3640,72546 Dahle Road,Denver,CO,80262,2015-01-30,4279.42,Faina Skillen,Faina Skillen,801-458-1488
a0735c92-2d3b-485a-8c03-fb33cec7a230,Valentijn,Etherton,1988-08-05,Male,vetherton1i@chron.com,336-773-1211,4 Parkside Parkway,High Point,NC,27264,2015-05-30,4165.55,Valentijn Etherton,Valentijn Etherton,212-502-4202
f1e52656-11fd-4b6e-a9b3-526b992db2c9,Lula,Nise,1958-08-24,Female,lnise1j@squidoo.com,661-825-4426,892 Pawling Circle,Bakersfield,CA,93311,2011-06-25,1404.52,Lula Nise,Lula Nise,859-224-9086
45ccce12-b8bd-498c-b919-7c3b5b256807,Bibi,Claige,2004-10-28,Genderqueer,bclaige1k@google.co.jp,571-668-8038,3252 Spenser Plaza,Falls Church,VA,22047,2014-10-24,2818.95,Bibi Claige,Bibi Claige,302-399-8462
0565c963-2aec-4e18-82ee-a9c425c2af85,Berk,Partkya,1995-08-30,Male,bpartkya1l@google.com,202-396-4554,6499 Bayside Lane,Washington,DC,20546,2000-08-09,4706.31,Berk Partkya,Berk Partkya,706-445-0510
112177a1-43bf-46b0-8e54-329ccde5b2fc,Asa,Gellett,1971-05-16,Male,agellett1m@scribd.com,913-802-3848,09156 Dawn Street,Shawnee Mission,KS,66205,2005-11-12,3628.39,Asa Gellett,Asa Gellett,330-651-1980
3d2ced5f-92bc-43c9-bfb4-08e786edf5d2,Corabella,Boustead,2003-05-14,Polygender,cboustead1n@eepurl.com,513-453-4503,3 West Way,Cincinnati,OH,45213,2007-11-08,567.06,Corabella Boustead,Corabella Boustead,410-998-6315
e0160f09-82cb-45f6-be8f-13530f577c30,Penni,Nutkins,1963-10-29,Female,pnutkins1o@rediff.com,901-996-3533,6 Di Loreto Terrace,Memphis,TN,38119,2013-04-28,3092.64,Penni Nutkins,Penni Nutkins,860-183-8548
b80c266f-15cf-4657-bc1a-b132dc3036f4,Garwood,Pinhorn,1995-11-26,Male,gpinhorn1p@toplist.cz,571-762-2637,0 Hayes Park,Arlington,VA,22212,2011-06-27,1735.07,Garwood Pinhorn,Garwood Pinhorn,571-817-0483
71b35cc2-f304-4a6f-9d04-df066644ea3b,Rafaelia,Beacock,2005-12-04,Female,rbeacock1q@prlog.org,202-807-7996,9 Dexter Lane,Washington,DC,20088,2020-08-18,1411.41,Rafaelia Beacock,Rafaelia Beacock,443-796-9327
fb442638-204c-4b30-a65a-130528901991,Neddie,Kendred,1970-10-25,Bigender,nkendred1r@rakuten.co.jp,202-385-9580,781 Pierstorff Place,Washington,DC,20380,2009-10-12,2131.7,Neddie Kendred,Neddie Kendred,636-407-3244
634cace1-94a1-4ef0-be77-cd872a648ea6,Malynda,Habbeshaw,1986-05-10,Genderqueer,mhabbeshaw1s@bravesites.com,806-120-1274,8672 Granby Pass,Amarillo,TX,79116,2000-12-30,1226.25,Malynda Habbeshaw,Malynda Habbeshaw,813-307-1666
0b893742-737d-4480-8151-75ea1a4d0969,Culley,Pendlebury,2021-10-15,Male,cpendlebury1t@yolasite.com,305-140-2946,66083 Bunker Hill Road,Miami,FL,33190,2020-04-01,1258.29,Culley Pendlebury,Culley Pendlebury,309-732-8702
e883ba32-c33e-429c-bffe-2a59dd514855,Courtnay,Blewett,1950-01-20,Male,cblewett1u@sphinn.com,208-462-8900,86 Service Street,Boise,ID,83732,1996-03-20,3932.92,Courtnay Blewett,Courtnay Blewett,415-936-3371
016d4344-2eeb-454d-972c-f421e0c1b6c7,Evelyn,Turgoose,2009-10-24,Male,eturgoose1v@smh.com.au,406-358-6529,6 Ohio Terrace,Billings,MT,59105,2007-11-09,1332.83,Evelyn Turgoose,Evelyn Turgoose,701-754-8628
433c43a8-f9bb-4d49-ab42-cb561aeaf137,Jamesy,Rodden,1988-11-25,Agender,jrodden1w@yellowbook.com,405-833-8107,5 Florence Center,Norman,OK,73071,2017-03-02,4622.16,Jamesy Rodden,Jamesy Rodden,971-395-0420
e3efe555-e640-4796-9a72-67abd21df32e,Benjie,Harbar,2006-02-18,Male,bharbar1x@ox.ac.uk,251-680-7381,31 Veith Circle,Mobile,AL,36641,1998-04-29,4968.92,Benjie Harbar,Benjie Harbar,513-607-6706
a7dd907f-bd2d-4a05-9d5f-1cc99c1ccc7e,Roselle,Bilverstone,2011-01-17,Genderfluid,rbilverstone1y@booking.com,360-171-8537,3 Cherokee Point,Vancouver,WA,98682,2019-12-21,2547.08,Roselle Bilverstone,Roselle Bilverstone,817-866-1210
2306a301-871c-4fa3-a1bd-60a16fbff676,Lennard,Copestake,1961-11-01,Male,lcopestake1z@disqus.com,602-102-2275,86352 Old Gate Center,Mesa,AZ,85210,1995-04-12,4507.34,Lennard Copestake,Lennard Copestake,810-495-7589
f9d9162b-eeb0-4bba-aabe-9aef90538547,Whitby,Albrighton,1955-06-25,Male,walbrighton20@amazon.co.jp,202-973-7693,41935 Spaight Trail,Washington,DC,20420,2006-02-15,2902.19,Whitby Albrighton,Whitby Albrighton,301-654-6916
bba372f3-80c8-428c-843e-e85fc0d6db39,Nicola,Rewcastle,2023-09-24,Male,nrewcastle21@auda.org.au,312-518-1394,8016 Reinke Crossing,Chicago,IL,60691,2019-02-09,3386.66,Nicola Rewcastle,Nicola Rewcastle,202-504-3634
2e63367b-b181-4d1a-b9de-820763aae3af,Leicester,Ruhben,1978-09-19,Male,lruhben22@auda.org.au,314-189-0747,79 Ridgeway Trail,Saint Louis,MO,63180,2022-11-06,2039.02,Leicester Ruhben,Leicester Ruhben,402-826-2342
50104fbd-f9e2-475a-abeb-7d51647892ed,Kennedy,Bowkley,1960-11-19,Male,kbowkley23@forbes.com,254-196-2503,045 Maryland Lane,Waco,TX,76711,2019-09-30,3123.33,Kennedy Bowkley,Kennedy Bowkley,323-387-8009
fe28b0d2-97fd-420a-a1f9-45b570c9985d,Morris,Dewan,1977-12-13,Male,mdewan24@guardian.co.uk,785-450-6353,67 Gina Way,Topeka,KS,66642,2014-11-10,989.55,Morris Dewan,Morris Dewan,410-154-1869
5f304772-2a89-4c98-82b3-8afc2d3b9959,Connor,Cleveland,1995-05-14,Male,ccleveland25@dyndns.org,518-943-2424,913 Paget Trail,Albany,NY,12262,2002-07-16,4192.07,Connor Cleveland,Connor Cleveland,857-623-4796
862c4932-11fd-4a8f-8900-c987a3ebcaa5,Amber,Gipps,2022-09-08,Female,agipps26@ted.com,727-420-5692,2867 Manitowish Place,Clearwater,FL,34620,2011-05-11,2220.43,Amber Gipps,Amber Gipps,714-461-0690
9df3a346-77a2-4906-b833-4001a010fb2e,Petronille,Fransemai,1989-02-22,Female,pfransemai27@admin.ch,913-846-4404,248 Golden Leaf Avenue,Shawnee Mission,KS,66215,1997-01-06,3226.55,Petronille Fransemai,Petronille Fransemai,816-161-2372
0e29c41f-b58f-40cf-979e-09de226d8cb7,Cathie,McRinn,2002-08-22,Female,cmcrinn28@yahoo.com,313-527-7046,2 Heffernan Plaza,Detroit,MI,48206,2020-10-31,3215.36,Cathie McRinn,Cathie McRinn,865-697-7130
1422f049-583f-44b6-bc58-3980540392f3,Rosemaria,Manon,2014-07-11,Female,rmanon29@naver.com,559-322-5423,8 Monica Alley,Fullerton,CA,92640,2015-03-10,1798.83,Rosemaria Manon,Rosemaria Manon,971-804-7110
a117fd39-1590-48b0-9274-a58cf199bd6b,Diandra,Dives,1991-10-29,Female,ddives2a@amazon.co.uk,408-829-2598,9 4th Circle,San Jose,CA,95194,1999-03-30,3473.22,Diandra Dives,Diandra Dives,205-102-3259
c79d578e-290b-49ae-b94e-3c2e4a09bd13,Abbe,Brandino,1959-10-05,Male,abrandino2b@bbc.co.uk,619-136-4507,23805 Hayes Pass,San Diego,CA,92186,2002-06-21,3288.3,Abbe Brandino,Abbe Brandino,330-855-4408
eb7d5766-b717-4585-8d0a-fdcb37d4e477,Ernie,Caseri,1996-07-24,Male,ecaseri2c@istockphoto.com,254-801-7814,05 Declaration Way,Waco,TX,76796,2010-08-18,2479.25,Ernie Caseri,Ernie Caseri,281-242-3487
9427ab96-466d-4f46-be00-a3dee0fa8676,Loutitia,Kennet,2003-01-19,Female,lkennet2d@netlog.com,720-397-3088,833 Farragut Alley,Littleton,CO,80126,2017-02-26,2639.54,Loutitia Kennet,Loutitia Kennet,402-414-7403
bd2d087c-0615-427d-9c23-419340c0e72c,Toma,Sherry,2015-03-15,Female,tsherry2e@about.me,210-559-7693,3 Carey Plaza,San Antonio,TX,78205,2002-05-23,3619.39,Toma Sherry,Toma Sherry,318-474-3559
c6b84179-1d60-4021-b892-fd40dbd8be03,Marco,Haitlie,1983-12-22,Male,mhaitlie2f@skyrock.com,806-624-2175,477 Schlimgen Lane,Amarillo,TX,79116,2002-11-27,4779.25,Marco Haitlie,Marco Haitlie,310-204-8755
c0ce32fc-51ed-4d86-a1e1-b423d11bfcef,Mickie,Pristnor,1959-10-30,Male,mpristnor2g@nydailynews.com,304-113-9855,01 Mitchell Road,Charleston,WV,25356,1996-09-07,4702.81,Mickie Pristnor,Mickie Pristnor,305-263-1825
81bf0b5a-bad2-49fd-9154-157afeadf314,Normand,Titt,1998-10-18,Male,ntitt2h@macromedia.com,561-342-0370,9 Montana Avenue,Boynton Beach,FL,33436,2014-05-30,4459.46,Normand Titt,Normand Titt,321-916-2815
bdb731c7-5edf-4a2b-b867-3f89e2bd507b,Boyce,Loyndon,1952-02-03,Male,bloyndon2i@vkontakte.ru,806-872-0668,72435 Ryan Street,Amarillo,TX,79171,2015-09-27,829.52,Boyce Loyndon,Boyce Loyndon,303-987-7813
17558661-40e8-479e-8bf9-23fd752aa2e1,Janeczka,Sein,1961-05-22,Non-binary,jsein2j@php.net,360-720-7728,4 Homewood Plaza,Olympia,WA,98506,1999-03-28,2565.59,Janeczka Sein,Janeczka Sein,502-882-4760
84fe9ffb-c970-4f4e-a6a9-e7d690cfdbd0,Mannie,Rising,1957-08-31,Male,mrising2k@paypal.com,505-648-3300,4425 Schurz Pass,Albuquerque,NM,87115,2004-08-27,4898.7,Mannie Rising,Mannie Rising,239-688-7316
d4004868-b750-4c92-874d-a033ad4b9fc1,Rowney,Bynold,2009-07-28,Male,rbynold2l@craigslist.org,512-268-6464,34 Ridgeway Terrace,Austin,TX,78754,2011-12-13,787.05,Rowney Bynold,Rowney Bynold,765-862-1665
83192522-dbb3-415f-a8c1-918c5eafaee9,Felipa,Duer,1967-11-05,Female,fduer2m@t.co,412-261-2572,768 Blaine Center,Pittsburgh,PA,15274,1996-09-12,2993.71,Felipa Duer,Felipa Duer,903-588-6918
7be550d4-89e2-4acd-b527-62d4a9a4dee3,Eduino,Cutchee,1994-07-23,Male,ecutchee2n@vimeo.com,304-855-9373,2 Cardinal Park,Charleston,WV,25321,2020-11-02,1840.34,Eduino Cutchee,Eduino Cutchee,585-229-1903
21d8bdbe-f7a6-422b-8bdc-5299c0f2c44c,Valle,Moakson,2014-09-22,Male,vmoakson2o@nifty.com,919-807-7754,74 Lindbergh Hill,Durham,NC,27717,2001-04-27,1322.03,Valle Moakson,Valle Moakson,972-312-6787
89cbeb3b-507f-4949-89c9-1e678980551d,Eleanore,Gunbie,1968-02-20,Agender,egunbie2p@newyorker.com,404-706-9302,05838 Schiller Plaza,Atlanta,GA,30392,2012-08-30,2769.48,Eleanore Gunbie,Eleanore Gunbie,212-238-8803
ea4eccb9-0414-40e9-887c-ab0386cb6a1c,Currie,Ashcroft,1993-06-21,Male,cashcroft2q@hud.gov,719-219-6234,01342 Pleasure Crossing,Colorado Springs,CO,80945,2002-12-04,2418.62,Currie Ashcroft,Currie Ashcroft,203-418-5650
5164783a-58cf-4af8-a15c-6e4e1270f29f,Bethina,Turvie,1951-09-02,Female,bturvie2r@bigcartel.com,516-235-1860,70313 Melody Circle,New Hyde Park,NY,11044,2016-02-28,3126.99,Bethina Turvie,Bethina Turvie,850-714-2409
0a8bbf73-e3fb-4238-9628-801625004b08,Blinnie,Whichelow,1955-01-24,Female,bwhichelow2s@cargocollective.com,915-108-6955,1694 Debs Terrace,El Paso,TX,79989,2013-07-09,3864.5,Blinnie Whichelow,Blinnie Whichelow,212-273-3282
d7a2a017-a874-44d0-8c97-3e93e80b182c,Sharity,Houlden,1980-06-13,Female,shoulden2t@youku.com,503-339-5765,2 Miller Drive,Portland,OR,97296,2006-10-06,1124.53,Sharity Houlden,Sharity Houlden,415-549-4156
44585073-fe19-418a-9b65-7b0d65f89f8b,Urbain,Watson,1994-05-01,Polygender,uwatson2u@furl.net,405-572-1414,57 Fair Oaks Circle,Oklahoma City,OK,73119,1995-06-10,2654.43,Urbain Watson,Urbain Watson,410-518-2980
7b63a012-916f-4000-8212-e69d108e267f,Cinderella,Purser,1977-02-14,Female,cpurser2v@nih.gov,610-187-6717,4 Lunder Terrace,Reading,PA,19610,2009-05-25,2722.11,Cinderella Purser,Cinderella Purser,318-602-0596
c9882b43-3554-4a5c-9407-8ac1f41d39b5,Amelie,Loreit,1960-01-29,Genderqueer,aloreit2w@google.pl,336-684-8801,3 Dawn Street,Winston Salem,NC,27157,2016-02-08,1338.85,Amelie Loreit,Amelie Loreit,785-730-9429
894f6342-ee26-4205-84ea-ab4ca85452d8,Phaedra,Lankford,1967-06-02,Female,plankford2x@microsoft.com,216-135-6123,485 Gina Road,Cleveland,OH,44177,2001-12-17,3900.17,Phaedra Lankford,Phaedra Lankford,415-206-0059
c42096ac-6803-46f6-b6cd-39b90855561f,Cindie,Essam,1972-10-29,Female,cessam2y@altervista.org,314-471-9967,2909 Reindahl Place,Saint Louis,MO,63110,2017-05-18,2375.23,Cindie Essam,Cindie Essam,239-164-4111
75c3befa-b758-4414-b262-950fa585f140,Fayette,Wisker,2012-06-02,Female,fwisker2z@t-online.de,202-234-8106,0 Haas Parkway,Washington,DC,20244,2008-07-17,3342.96,Fayette Wisker,Fayette Wisker,937-360-6654
